date,time,province,province_confirmed,province_released,province_deceased,sex,gender_confirmed,gender_deceased,test,negative,confirmed,released,deceased,case_id,city,group,infection_case,confirmed_case,latitude,longitude
2020-06-27,0,Busan,152,142,3,male,5412.0,151.0,1243780,1211261,12653,11317,282,1100005,Jin-gu,True,Jin-gu Academy,4,35.17371,129.0633
2020-06-27,0,Busan,152,142,3,female,7241.0,131.0,1243780,1211261,12653,11317,282,1100001,Dongnae-gu,True,Onchun Church,39,35.21628,129.0771
2020-06-27,0,Busan,152,142,3,female,7241.0,131.0,1243780,1211261,12653,11317,282,1100003,Suyeong-gu,True,Suyeong-gu Kindergarten,5,35.16708,129.1124
2020-06-27,0,Busan,152,142,3,female,7241.0,131.0,1243780,1211261,12653,11317,282,1100004,Haeundae-gu,True,Haeundae-gu Catholic Church,6,35.20599,129.1256
2020-06-27,0,Busan,152,142,3,female,7241.0,131.0,1243780,1211261,12653,11317,282,1100005,Jin-gu,True,Jin-gu Academy,4,35.17371,129.0633
2020-06-28,0,Busan,152,143,3,male,5450.0,151.0,1251695,1219975,12715,11364,282,1100001,Dongnae-gu,True,Onchun Church,39,35.21628,129.0771
2020-06-28,0,Busan,152,143,3,male,5450.0,151.0,1251695,1219975,12715,11364,282,1100003,Suyeong-gu,True,Suyeong-gu Kindergarten,5,35.16708,129.1124
2020-06-28,0,Busan,152,143,3,male,5450.0,151.0,1251695,1219975,12715,11364,282,1100004,Haeundae-gu,True,Haeundae-gu Catholic Church,6,35.20599,129.1256
2020-06-28,0,Busan,152,143,3,male,5450.0,151.0,1251695,1219975,12715,11364,282,1100005,Jin-gu,True,Jin-gu Academy,4,35.17371,129.0633
2020-06-28,0,Busan,152,143,3,female,7265.0,131.0,1251695,1219975,12715,11364,282,1100001,Dongnae-gu,True,Onchun Church,39,35.21628,129.0771
2020-06-28,0,Busan,152,143,3,female,7265.0,131.0,1251695,1219975,12715,11364,282,1100003,Suyeong-gu,True,Suyeong-gu Kindergarten,5,35.16708,129.1124
2020-06-28,0,Busan,152,143,3,female,7265.0,131.0,1251695,1219975,12715,11364,282,1100004,Haeundae-gu,True,Haeundae-gu Catholic Church,6,35.20599,129.1256
2020-06-28,0,Busan,152,143,3,female,7265.0,131.0,1251695,1219975,12715,11364,282,1100005,Jin-gu,True,Jin-gu Academy,4,35.17371,129.0633
2020-06-29,0,Busan,153,143,3,male,5470.0,151.0,1259954,1228698,12757,11429,282,1100001,Dongnae-gu,True,Onchun Church,39,35.21628,129.0771
2020-06-29,0,Busan,153,143,3,male,5470.0,151.0,1259954,1228698,12757,11429,282,1100003,Suyeong-gu,True,Suyeong-gu Kindergarten,5,35.16708,129.1124
2020-06-29,0,Busan,153,143,3,male,5470.0,151.0,1259954,1228698,12757,11429,282,1100004,Haeundae-gu,True,Haeundae-gu Catholic Church,6,35.20599,129.1256
2020-06-29,0,Busan,153,143,3,male,5470.0,151.0,1259954,1228698,12757,11429,282,1100005,Jin-gu,True,Jin-gu Academy,4,35.17371,129.0633
2020-06-29,0,Busan,153,143,3,female,7287.0,131.0,1259954,1228698,12757,11429,282,1100001,Dongnae-gu,True,Onchun Church,39,35.21628,129.0771
2020-06-29,0,Busan,153,143,3,female,7287.0,131.0,1259954,1228698,12757,11429,282,1100003,Suyeong-gu,True,Suyeong-gu Kindergarten,5,35.16708,129.1124
2020-06-29,0,Busan,153,143,3,female,7287.0,131.0,1259954,1228698,12757,11429,282,1100004,Haeundae-gu,True,Haeundae-gu Catholic Church,6,35.20599,129.1256
2020-06-29,0,Busan,153,143,3,female,7287.0,131.0,1259954,1228698,12757,11429,282,1100005,Jin-gu,True,Jin-gu Academy,4,35.17371,129.0633
2020-06-30,0,Busan,154,142,3,male,5495.0,151.0,1273766,1240157,12800,11537,282,1100001,Dongnae-gu,True,Onchun Church,39,35.21628,129.0771
2020-06-30,0,Busan,154,142,3,male,5495.0,151.0,1273766,1240157,12800,11537,282,1100003,Suyeong-gu,True,Suyeong-gu Kindergarten,5,35.16708,129.1124
2020-06-30,0,Busan,154,142,3,male,5495.0,151.0,1273766,1240157,12800,11537,282,1100004,Haeundae-gu,True,Haeundae-gu Catholic Church,6,35.20599,129.1256
2020-06-30,0,Busan,154,142,3,male,5495.0,151.0,1273766,1240157,12800,11537,282,1100005,Jin-gu,True,Jin-gu Academy,4,35.17371,129.0633
2020-06-30,0,Busan,154,142,3,female,7305.0,131.0,1273766,1240157,12800,11537,282,1100001,Dongnae-gu,True,Onchun Church,39,35.21628,129.0771
2020-06-30,0,Busan,154,142,3,female,7305.0,131.0,1273766,1240157,12800,11537,282,1100003,Suyeong-gu,True,Suyeong-gu Kindergarten,5,35.16708,129.1124
2020-06-30,0,Busan,154,142,3,female,7305.0,131.0,1273766,1240157,12800,11537,282,1100004,Haeundae-gu,True,Haeundae-gu Catholic Church,6,35.20599,129.1256
2020-06-30,0,Busan,154,142,3,female,7305.0,131.0,1273766,1240157,12800,11537,282,1100005,Jin-gu,True,Jin-gu Academy,4,35.17371,129.0633
2020-04-01,0,Daegu,6704,4070,115,male,3946.0,84.0,421547,395075,9887,5567,165,1200001,Nam-gu,True,Shincheonji Church,4511,35.84008,128.5667
2020-04-01,0,Daegu,6704,4070,115,male,3946.0,84.0,421547,395075,9887,5567,165,1200002,Dalseong-gun,True,Second Mi-Ju Hospital,196,35.857375,128.466651
2020-04-01,0,Daegu,6704,4070,115,male,3946.0,84.0,421547,395075,9887,5567,165,1200003,Seo-gu,True,Hansarang Convalescent Hospital,124,35.885592,128.556649
2020-04-01,0,Daegu,6704,4070,115,male,3946.0,84.0,421547,395075,9887,5567,165,1200004,Dalseong-gun,True,Daesil Convalescent Hospital,101,35.857393,128.466653
2020-04-01,0,Daegu,6704,4070,115,male,3946.0,84.0,421547,395075,9887,5567,165,1200005,Dong-gu,True,Fatima Hospital,39,35.88395,128.624059
2020-04-01,0,Daegu,6704,4070,115,female,5941.0,81.0,421547,395075,9887,5567,165,1200001,Nam-gu,True,Shincheonji Church,4511,35.84008,128.5667
2020-04-01,0,Daegu,6704,4070,115,female,5941.0,81.0,421547,395075,9887,5567,165,1200002,Dalseong-gun,True,Second Mi-Ju Hospital,196,35.857375,128.466651
2020-04-01,0,Daegu,6704,4070,115,female,5941.0,81.0,421547,395075,9887,5567,165,1200003,Seo-gu,True,Hansarang Convalescent Hospital,124,35.885592,128.556649
2020-04-01,0,Daegu,6704,4070,115,female,5941.0,81.0,421547,395075,9887,5567,165,1200004,Dalseong-gun,True,Daesil Convalescent Hospital,101,35.857393,128.466653
2020-04-01,0,Daegu,6704,4070,115,female,5941.0,81.0,421547,395075,9887,5567,165,1200005,Dong-gu,True,Fatima Hospital,39,35.88395,128.624059
2020-04-02,0,Daegu,6725,4283,117,male,3979.0,87.0,431743,403882,9976,5828,169,1200001,Nam-gu,True,Shincheonji Church,4511,35.84008,128.5667
2020-04-02,0,Daegu,6725,4283,117,male,3979.0,87.0,431743,403882,9976,5828,169,1200002,Dalseong-gun,True,Second Mi-Ju Hospital,196,35.857375,128.466651
2020-04-02,0,Daegu,6725,4283,117,male,3979.0,87.0,431743,403882,9976,5828,169,1200003,Seo-gu,True,Hansarang Convalescent Hospital,124,35.885592,128.556649
2020-04-02,0,Daegu,6725,4283,117,male,3979.0,87.0,431743,403882,9976,5828,169,1200004,Dalseong-gun,True,Daesil Convalescent Hospital,101,35.857393,128.466653
2020-04-02,0,Daegu,6725,4283,117,male,3979.0,87.0,431743,403882,9976,5828,169,1200005,Dong-gu,True,Fatima Hospital,39,35.88395,128.624059
2020-04-02,0,Daegu,6725,4283,117,female,5997.0,82.0,431743,403882,9976,5828,169,1200001,Nam-gu,True,Shincheonji Church,4511,35.84008,128.5667
2020-04-02,0,Daegu,6725,4283,117,female,5997.0,82.0,431743,403882,9976,5828,169,1200002,Dalseong-gun,True,Second Mi-Ju Hospital,196,35.857375,128.466651
2020-04-02,0,Daegu,6725,4283,117,female,5997.0,82.0,431743,403882,9976,5828,169,1200003,Seo-gu,True,Hansarang Convalescent Hospital,124,35.885592,128.556649
2020-04-02,0,Daegu,6725,4283,117,female,5997.0,82.0,431743,403882,9976,5828,169,1200004,Dalseong-gun,True,Daesil Convalescent Hospital,101,35.857393,128.466653
2020-04-02,0,Daegu,6725,4283,117,female,5997.0,82.0,431743,403882,9976,5828,169,1200005,Dong-gu,True,Fatima Hospital,39,35.88395,128.624059
2020-04-03,0,Daegu,6734,4434,121,male,4013.0,92.0,443273,414303,10062,6021,174,1200001,Nam-gu,True,Shincheonji Church,4511,35.84008,128.5667
2020-04-03,0,Daegu,6734,4434,121,male,4013.0,92.0,443273,414303,10062,6021,174,1200002,Dalseong-gun,True,Second Mi-Ju Hospital,196,35.857375,128.466651
2020-04-03,0,Daegu,6734,4434,121,male,4013.0,92.0,443273,414303,10062,6021,174,1200003,Seo-gu,True,Hansarang Convalescent Hospital,124,35.885592,128.556649
2020-04-03,0,Daegu,6734,4434,121,male,4013.0,92.0,443273,414303,10062,6021,174,1200004,Dalseong-gun,True,Daesil Convalescent Hospital,101,35.857393,128.466653
2020-04-03,0,Daegu,6734,4434,121,male,4013.0,92.0,443273,414303,10062,6021,174,1200005,Dong-gu,True,Fatima Hospital,39,35.88395,128.624059
2020-04-03,0,Daegu,6734,4434,121,female,6049.0,82.0,443273,414303,10062,6021,174,1200001,Nam-gu,True,Shincheonji Church,4511,35.84008,128.5667
2020-04-03,0,Daegu,6734,4434,121,female,6049.0,82.0,443273,414303,10062,6021,174,1200002,Dalseong-gun,True,Second Mi-Ju Hospital,196,35.857375,128.466651
2020-04-03,0,Daegu,6734,4434,121,female,6049.0,82.0,443273,414303,10062,6021,174,1200003,Seo-gu,True,Hansarang Convalescent Hospital,124,35.885592,128.556649
2020-04-03,0,Daegu,6734,4434,121,female,6049.0,82.0,443273,414303,10062,6021,174,1200004,Dalseong-gun,True,Daesil Convalescent Hospital,101,35.857393,128.466653
2020-04-03,0,Daegu,6734,4434,121,female,6049.0,82.0,443273,414303,10062,6021,174,1200005,Dong-gu,True,Fatima Hospital,39,35.88395,128.624059
2020-04-04,0,Daegu,6761,4673,122,male,4052.0,94.0,455032,424732,10156,6325,177,1200001,Nam-gu,True,Shincheonji Church,4511,35.84008,128.5667
2020-04-04,0,Daegu,6761,4673,122,male,4052.0,94.0,455032,424732,10156,6325,177,1200002,Dalseong-gun,True,Second Mi-Ju Hospital,196,35.857375,128.466651
2020-04-04,0,Daegu,6761,4673,122,male,4052.0,94.0,455032,424732,10156,6325,177,1200003,Seo-gu,True,Hansarang Convalescent Hospital,124,35.885592,128.556649
2020-04-04,0,Daegu,6761,4673,122,male,4052.0,94.0,455032,424732,10156,6325,177,1200004,Dalseong-gun,True,Daesil Convalescent Hospital,101,35.857393,128.466653
2020-04-04,0,Daegu,6761,4673,122,male,4052.0,94.0,455032,424732,10156,6325,177,1200005,Dong-gu,True,Fatima Hospital,39,35.88395,128.624059
2020-04-04,0,Daegu,6761,4673,122,female,6104.0,83.0,455032,424732,10156,6325,177,1200001,Nam-gu,True,Shincheonji Church,4511,35.84008,128.5667
2020-04-04,0,Daegu,6761,4673,122,female,6104.0,83.0,455032,424732,10156,6325,177,1200002,Dalseong-gun,True,Second Mi-Ju Hospital,196,35.857375,128.466651
2020-04-04,0,Daegu,6761,4673,122,female,6104.0,83.0,455032,424732,10156,6325,177,1200003,Seo-gu,True,Hansarang Convalescent Hospital,124,35.885592,128.556649
2020-04-04,0,Daegu,6761,4673,122,female,6104.0,83.0,455032,424732,10156,6325,177,1200004,Dalseong-gun,True,Daesil Convalescent Hospital,101,35.857393,128.466653
2020-04-04,0,Daegu,6761,4673,122,female,6104.0,83.0,455032,424732,10156,6325,177,1200005,Dong-gu,True,Fatima Hospital,39,35.88395,128.624059
2020-04-05,0,Daegu,6768,4773,127,male,4098.0,97.0,461233,431425,10237,6463,183,1200001,Nam-gu,True,Shincheonji Church,4511,35.84008,128.5667
2020-04-05,0,Daegu,6768,4773,127,male,4098.0,97.0,461233,431425,10237,6463,183,1200002,Dalseong-gun,True,Second Mi-Ju Hospital,196,35.857375,128.466651
2020-04-05,0,Daegu,6768,4773,127,male,4098.0,97.0,461233,431425,10237,6463,183,1200003,Seo-gu,True,Hansarang Convalescent Hospital,124,35.885592,128.556649
2020-04-05,0,Daegu,6768,4773,127,male,4098.0,97.0,461233,431425,10237,6463,183,1200004,Dalseong-gun,True,Daesil Convalescent Hospital,101,35.857393,128.466653
2020-04-05,0,Daegu,6768,4773,127,male,4098.0,97.0,461233,431425,10237,6463,183,1200005,Dong-gu,True,Fatima Hospital,39,35.88395,128.624059
2020-04-05,0,Daegu,6768,4773,127,female,6139.0,86.0,461233,431425,10237,6463,183,1200001,Nam-gu,True,Shincheonji Church,4511,35.84008,128.5667
2020-04-05,0,Daegu,6768,4773,127,female,6139.0,86.0,461233,431425,10237,6463,183,1200002,Dalseong-gun,True,Second Mi-Ju Hospital,196,35.857375,128.466651
2020-04-05,0,Daegu,6768,4773,127,female,6139.0,86.0,461233,431425,10237,6463,183,1200003,Seo-gu,True,Hansarang Convalescent Hospital,124,35.885592,128.556649
2020-04-05,0,Daegu,6768,4773,127,female,6139.0,86.0,461233,431425,10237,6463,183,1200004,Dalseong-gun,True,Daesil Convalescent Hospital,101,35.857393,128.466653
2020-04-05,0,Daegu,6768,4773,127,female,6139.0,86.0,461233,431425,10237,6463,183,1200005,Dong-gu,True,Fatima Hospital,39,35.88395,128.624059
2020-04-06,0,Daegu,6781,4865,129,male,4118.0,98.0,466804,437225,10284,6598,186,1200001,Nam-gu,True,Shincheonji Church,4511,35.84008,128.5667
2020-04-06,0,Daegu,6781,4865,129,male,4118.0,98.0,466804,437225,10284,6598,186,1200002,Dalseong-gun,True,Second Mi-Ju Hospital,196,35.857375,128.466651
2020-04-06,0,Daegu,6781,4865,129,male,4118.0,98.0,466804,437225,10284,6598,186,1200003,Seo-gu,True,Hansarang Convalescent Hospital,124,35.885592,128.556649
2020-04-06,0,Daegu,6781,4865,129,male,4118.0,98.0,466804,437225,10284,6598,186,1200004,Dalseong-gun,True,Daesil Convalescent Hospital,101,35.857393,128.466653
2020-04-06,0,Daegu,6781,4865,129,male,4118.0,98.0,466804,437225,10284,6598,186,1200005,Dong-gu,True,Fatima Hospital,39,35.88395,128.624059
2020-04-06,0,Daegu,6781,4865,129,female,6166.0,88.0,466804,437225,10284,6598,186,1200001,Nam-gu,True,Shincheonji Church,4511,35.84008,128.5667
2020-04-06,0,Daegu,6781,4865,129,female,6166.0,88.0,466804,437225,10284,6598,186,1200002,Dalseong-gun,True,Second Mi-Ju Hospital,196,35.857375,128.466651
2020-04-06,0,Daegu,6781,4865,129,female,6166.0,88.0,466804,437225,10284,6598,186,1200003,Seo-gu,True,Hansarang Convalescent Hospital,124,35.885592,128.556649
2020-04-06,0,Daegu,6781,4865,129,female,6166.0,88.0,466804,437225,10284,6598,186,1200004,Dalseong-gun,True,Daesil Convalescent Hospital,101,35.857393,128.466653
2020-04-06,0,Daegu,6781,4865,129,female,6166.0,88.0,466804,437225,10284,6598,186,1200005,Dong-gu,True,Fatima Hospital,39,35.88395,128.624059
2020-04-07,0,Daegu,6794,4918,134,male,4138.0,101.0,477304,446323,10331,6694,192,1200001,Nam-gu,True,Shincheonji Church,4511,35.84008,128.5667
2020-04-07,0,Daegu,6794,4918,134,male,4138.0,101.0,477304,446323,10331,6694,192,1200002,Dalseong-gun,True,Second Mi-Ju Hospital,196,35.857375,128.466651
2020-04-07,0,Daegu,6794,4918,134,male,4138.0,101.0,477304,446323,10331,6694,192,1200003,Seo-gu,True,Hansarang Convalescent Hospital,124,35.885592,128.556649
2020-04-07,0,Daegu,6794,4918,134,male,4138.0,101.0,477304,446323,10331,6694,192,1200004,Dalseong-gun,True,Daesil Convalescent Hospital,101,35.857393,128.466653
2020-04-07,0,Daegu,6794,4918,134,male,4138.0,101.0,477304,446323,10331,6694,192,1200005,Dong-gu,True,Fatima Hospital,39,35.88395,128.624059
2020-04-07,0,Daegu,6794,4918,134,female,6193.0,91.0,477304,446323,10331,6694,192,1200001,Nam-gu,True,Shincheonji Church,4511,35.84008,128.5667
2020-04-07,0,Daegu,6794,4918,134,female,6193.0,91.0,477304,446323,10331,6694,192,1200002,Dalseong-gun,True,Second Mi-Ju Hospital,196,35.857375,128.466651
2020-04-07,0,Daegu,6794,4918,134,female,6193.0,91.0,477304,446323,10331,6694,192,1200003,Seo-gu,True,Hansarang Convalescent Hospital,124,35.885592,128.556649
2020-04-07,0,Daegu,6794,4918,134,female,6193.0,91.0,477304,446323,10331,6694,192,1200004,Dalseong-gun,True,Daesil Convalescent Hospital,101,35.857393,128.466653
2020-04-07,0,Daegu,6794,4918,134,female,6193.0,91.0,477304,446323,10331,6694,192,1200005,Dong-gu,True,Fatima Hospital,39,35.88395,128.624059
2020-04-08,0,Daegu,6803,4961,137,male,4163.0,106.0,486003,457761,10384,6776,200,1200001,Nam-gu,True,Shincheonji Church,4511,35.84008,128.5667
2020-04-08,0,Daegu,6803,4961,137,male,4163.0,106.0,486003,457761,10384,6776,200,1200002,Dalseong-gun,True,Second Mi-Ju Hospital,196,35.857375,128.466651
2020-04-08,0,Daegu,6803,4961,137,male,4163.0,106.0,486003,457761,10384,6776,200,1200003,Seo-gu,True,Hansarang Convalescent Hospital,124,35.885592,128.556649
2020-04-08,0,Daegu,6803,4961,137,male,4163.0,106.0,486003,457761,10384,6776,200,1200004,Dalseong-gun,True,Daesil Convalescent Hospital,101,35.857393,128.466653
2020-04-08,0,Daegu,6803,4961,137,male,4163.0,106.0,486003,457761,10384,6776,200,1200005,Dong-gu,True,Fatima Hospital,39,35.88395,128.624059
2020-04-08,0,Daegu,6803,4961,137,female,6221.0,94.0,486003,457761,10384,6776,200,1200001,Nam-gu,True,Shincheonji Church,4511,35.84008,128.5667
2020-04-08,0,Daegu,6803,4961,137,female,6221.0,94.0,486003,457761,10384,6776,200,1200002,Dalseong-gun,True,Second Mi-Ju Hospital,196,35.857375,128.466651
2020-04-08,0,Daegu,6803,4961,137,female,6221.0,94.0,486003,457761,10384,6776,200,1200003,Seo-gu,True,Hansarang Convalescent Hospital,124,35.885592,128.556649
2020-04-08,0,Daegu,6803,4961,137,female,6221.0,94.0,486003,457761,10384,6776,200,1200004,Dalseong-gun,True,Daesil Convalescent Hospital,101,35.857393,128.466653
2020-04-08,0,Daegu,6803,4961,137,female,6221.0,94.0,486003,457761,10384,6776,200,1200005,Dong-gu,True,Fatima Hospital,39,35.88395,128.624059
2020-04-09,0,Daegu,6807,5106,139,male,4185.0,107.0,494711,468779,10423,6973,204,1200001,Nam-gu,True,Shincheonji Church,4511,35.84008,128.5667
2020-04-09,0,Daegu,6807,5106,139,male,4185.0,107.0,494711,468779,10423,6973,204,1200002,Dalseong-gun,True,Second Mi-Ju Hospital,196,35.857375,128.466651
2020-04-09,0,Daegu,6807,5106,139,male,4185.0,107.0,494711,468779,10423,6973,204,1200003,Seo-gu,True,Hansarang Convalescent Hospital,124,35.885592,128.556649
2020-04-09,0,Daegu,6807,5106,139,male,4185.0,107.0,494711,468779,10423,6973,204,1200004,Dalseong-gun,True,Daesil Convalescent Hospital,101,35.857393,128.466653
2020-04-09,0,Daegu,6807,5106,139,male,4185.0,107.0,494711,468779,10423,6973,204,1200005,Dong-gu,True,Fatima Hospital,39,35.88395,128.624059
2020-04-09,0,Daegu,6807,5106,139,female,6238.0,97.0,494711,468779,10423,6973,204,1200001,Nam-gu,True,Shincheonji Church,4511,35.84008,128.5667
2020-04-09,0,Daegu,6807,5106,139,female,6238.0,97.0,494711,468779,10423,6973,204,1200002,Dalseong-gun,True,Second Mi-Ju Hospital,196,35.857375,128.466651
2020-04-09,0,Daegu,6807,5106,139,female,6238.0,97.0,494711,468779,10423,6973,204,1200003,Seo-gu,True,Hansarang Convalescent Hospital,124,35.885592,128.556649
2020-04-09,0,Daegu,6807,5106,139,female,6238.0,97.0,494711,468779,10423,6973,204,1200004,Dalseong-gun,True,Daesil Convalescent Hospital,101,35.857393,128.466653
2020-04-09,0,Daegu,6807,5106,139,female,6238.0,97.0,494711,468779,10423,6973,204,1200005,Dong-gu,True,Fatima Hospital,39,35.88395,128.624059
2020-04-10,0,Daegu,6807,5193,142,male,4200.0,109.0,503051,477303,10450,7117,208,1200001,Nam-gu,True,Shincheonji Church,4511,35.84008,128.5667
2020-04-10,0,Daegu,6807,5193,142,male,4200.0,109.0,503051,477303,10450,7117,208,1200002,Dalseong-gun,True,Second Mi-Ju Hospital,196,35.857375,128.466651
2020-04-10,0,Daegu,6807,5193,142,male,4200.0,109.0,503051,477303,10450,7117,208,1200003,Seo-gu,True,Hansarang Convalescent Hospital,124,35.885592,128.556649
2020-04-10,0,Daegu,6807,5193,142,male,4200.0,109.0,503051,477303,10450,7117,208,1200004,Dalseong-gun,True,Daesil Convalescent Hospital,101,35.857393,128.466653
2020-04-10,0,Daegu,6807,5193,142,male,4200.0,109.0,503051,477303,10450,7117,208,1200005,Dong-gu,True,Fatima Hospital,39,35.88395,128.624059
2020-04-10,0,Daegu,6807,5193,142,female,6250.0,99.0,503051,477303,10450,7117,208,1200001,Nam-gu,True,Shincheonji Church,4511,35.84008,128.5667
2020-04-10,0,Daegu,6807,5193,142,female,6250.0,99.0,503051,477303,10450,7117,208,1200002,Dalseong-gun,True,Second Mi-Ju Hospital,196,35.857375,128.466651
2020-04-10,0,Daegu,6807,5193,142,female,6250.0,99.0,503051,477303,10450,7117,208,1200003,Seo-gu,True,Hansarang Convalescent Hospital,124,35.885592,128.556649
2020-04-10,0,Daegu,6807,5193,142,female,6250.0,99.0,503051,477303,10450,7117,208,1200004,Dalseong-gun,True,Daesil Convalescent Hospital,101,35.857393,128.466653
2020-04-10,0,Daegu,6807,5193,142,female,6250.0,99.0,503051,477303,10450,7117,208,1200005,Dong-gu,True,Fatima Hospital,39,35.88395,128.624059
2020-04-11,0,Daegu,6814,5271,145,male,4215.0,111.0,510479,485929,10480,7243,211,1200001,Nam-gu,True,Shincheonji Church,4511,35.84008,128.5667
2020-04-11,0,Daegu,6814,5271,145,male,4215.0,111.0,510479,485929,10480,7243,211,1200002,Dalseong-gun,True,Second Mi-Ju Hospital,196,35.857375,128.466651
2020-04-11,0,Daegu,6814,5271,145,male,4215.0,111.0,510479,485929,10480,7243,211,1200003,Seo-gu,True,Hansarang Convalescent Hospital,124,35.885592,128.556649
2020-04-11,0,Daegu,6814,5271,145,male,4215.0,111.0,510479,485929,10480,7243,211,1200004,Dalseong-gun,True,Daesil Convalescent Hospital,101,35.857393,128.466653
2020-04-11,0,Daegu,6814,5271,145,male,4215.0,111.0,510479,485929,10480,7243,211,1200005,Dong-gu,True,Fatima Hospital,39,35.88395,128.624059
2020-04-11,0,Daegu,6814,5271,145,female,6265.0,100.0,510479,485929,10480,7243,211,1200001,Nam-gu,True,Shincheonji Church,4511,35.84008,128.5667
2020-04-11,0,Daegu,6814,5271,145,female,6265.0,100.0,510479,485929,10480,7243,211,1200002,Dalseong-gun,True,Second Mi-Ju Hospital,196,35.857375,128.466651
2020-04-11,0,Daegu,6814,5271,145,female,6265.0,100.0,510479,485929,10480,7243,211,1200003,Seo-gu,True,Hansarang Convalescent Hospital,124,35.885592,128.556649
2020-04-11,0,Daegu,6814,5271,145,female,6265.0,100.0,510479,485929,10480,7243,211,1200004,Dalseong-gun,True,Daesil Convalescent Hospital,101,35.857393,128.466653
2020-04-11,0,Daegu,6814,5271,145,female,6265.0,100.0,510479,485929,10480,7243,211,1200005,Dong-gu,True,Fatima Hospital,39,35.88395,128.624059
2020-04-12,0,Daegu,6816,5356,146,male,4229.0,113.0,514621,490321,10512,7368,214,1200001,Nam-gu,True,Shincheonji Church,4511,35.84008,128.5667
2020-04-12,0,Daegu,6816,5356,146,male,4229.0,113.0,514621,490321,10512,7368,214,1200002,Dalseong-gun,True,Second Mi-Ju Hospital,196,35.857375,128.466651
2020-04-12,0,Daegu,6816,5356,146,male,4229.0,113.0,514621,490321,10512,7368,214,1200003,Seo-gu,True,Hansarang Convalescent Hospital,124,35.885592,128.556649
2020-04-12,0,Daegu,6816,5356,146,male,4229.0,113.0,514621,490321,10512,7368,214,1200004,Dalseong-gun,True,Daesil Convalescent Hospital,101,35.857393,128.466653
2020-04-12,0,Daegu,6816,5356,146,male,4229.0,113.0,514621,490321,10512,7368,214,1200005,Dong-gu,True,Fatima Hospital,39,35.88395,128.624059
2020-04-12,0,Daegu,6816,5356,146,female,6283.0,101.0,514621,490321,10512,7368,214,1200001,Nam-gu,True,Shincheonji Church,4511,35.84008,128.5667
2020-04-12,0,Daegu,6816,5356,146,female,6283.0,101.0,514621,490321,10512,7368,214,1200002,Dalseong-gun,True,Second Mi-Ju Hospital,196,35.857375,128.466651
2020-04-12,0,Daegu,6816,5356,146,female,6283.0,101.0,514621,490321,10512,7368,214,1200003,Seo-gu,True,Hansarang Convalescent Hospital,124,35.885592,128.556649
2020-04-12,0,Daegu,6816,5356,146,female,6283.0,101.0,514621,490321,10512,7368,214,1200004,Dalseong-gun,True,Daesil Convalescent Hospital,101,35.857393,128.466653
2020-04-12,0,Daegu,6816,5356,146,female,6283.0,101.0,514621,490321,10512,7368,214,1200005,Dong-gu,True,Fatima Hospital,39,35.88395,128.624059
2020-04-13,0,Daegu,6819,5395,147,male,4243.0,115.0,518743,494815,10537,7447,217,1200001,Nam-gu,True,Shincheonji Church,4511,35.84008,128.5667
2020-04-13,0,Daegu,6819,5395,147,male,4243.0,115.0,518743,494815,10537,7447,217,1200002,Dalseong-gun,True,Second Mi-Ju Hospital,196,35.857375,128.466651
2020-04-13,0,Daegu,6819,5395,147,male,4243.0,115.0,518743,494815,10537,7447,217,1200003,Seo-gu,True,Hansarang Convalescent Hospital,124,35.885592,128.556649
2020-04-13,0,Daegu,6819,5395,147,male,4243.0,115.0,518743,494815,10537,7447,217,1200004,Dalseong-gun,True,Daesil Convalescent Hospital,101,35.857393,128.466653
2020-04-13,0,Daegu,6819,5395,147,male,4243.0,115.0,518743,494815,10537,7447,217,1200005,Dong-gu,True,Fatima Hospital,39,35.88395,128.624059
2020-04-13,0,Daegu,6819,5395,147,female,6294.0,102.0,518743,494815,10537,7447,217,1200001,Nam-gu,True,Shincheonji Church,4511,35.84008,128.5667
2020-04-13,0,Daegu,6819,5395,147,female,6294.0,102.0,518743,494815,10537,7447,217,1200002,Dalseong-gun,True,Second Mi-Ju Hospital,196,35.857375,128.466651
2020-04-13,0,Daegu,6819,5395,147,female,6294.0,102.0,518743,494815,10537,7447,217,1200003,Seo-gu,True,Hansarang Convalescent Hospital,124,35.885592,128.556649
2020-04-13,0,Daegu,6819,5395,147,female,6294.0,102.0,518743,494815,10537,7447,217,1200004,Dalseong-gun,True,Daesil Convalescent Hospital,101,35.857393,128.466653
2020-04-13,0,Daegu,6819,5395,147,female,6294.0,102.0,518743,494815,10537,7447,217,1200005,Dong-gu,True,Fatima Hospital,39,35.88395,128.624059
2020-04-14,0,Daegu,6822,5440,152,male,4256.0,116.0,527438,502223,10564,7534,222,1200001,Nam-gu,True,Shincheonji Church,4511,35.84008,128.5667
2020-04-14,0,Daegu,6822,5440,152,male,4256.0,116.0,527438,502223,10564,7534,222,1200002,Dalseong-gun,True,Second Mi-Ju Hospital,196,35.857375,128.466651
2020-04-14,0,Daegu,6822,5440,152,male,4256.0,116.0,527438,502223,10564,7534,222,1200003,Seo-gu,True,Hansarang Convalescent Hospital,124,35.885592,128.556649
2020-04-14,0,Daegu,6822,5440,152,male,4256.0,116.0,527438,502223,10564,7534,222,1200004,Dalseong-gun,True,Daesil Convalescent Hospital,101,35.857393,128.466653
